ns_4_s_AirConditioner_1_Temperature,ns_4_s_AirConditioner_2_Temperature,ns_4_s_AirConditioner_3_Temperature,ns_4_s_AirConditioner_4_Temperature,ns_4_s_AirConditioner_5_Temperature,ns_4_s_AirConditioner_6_Temperature,ns_4_s_AirConditioner_7_Temperature
71.91300000005366,71.99480000005373,71.88660000000007,71.90320000005374,71.85000000010737,71.9096000000537,71.84979999994627
72.00050000005366,72.00050000005373,72.00050000000007,72.00050000005375,72.00050000010738,72.0005000000537,72.00049999994627
71.56600000005366,71.97500000005374,71.43400000000008,71.51700000005376,71.25100000010738,71.54900000005371,72.15119999994627
71.65350000005365,71.98070000005373,71.54790000000007,71.61430000005375,71.40150000010738,71.6399000000537,71.40069999994626
71.74100000005366,71.98640000005373,71.66180000000007,71.71160000005375,71.55200000010738,71.7308000000537,71.55139999994626
71.82850000005367,71.99210000005374,71.77570000000007,71.80890000005375,71.70250000010739,71.82170000005371,71.70209999994626
71.91600000005367,71.99780000005374,71.88960000000007,71.90620000005376,71.8530000001074,71.91260000005371,71.85279999994626
71.91650000005367,71.99830000005375,71.89010000000007,71.90670000005376,71.8535000001074,71.91310000005372,71.85329999994626
72.00400000005368,72.00400000005375,72.00400000000008,72.00400000005376,72.00400000010741,72.00400000005372,72.00399999994626
71.56950000005367,71.97850000005374,71.43750000000007,71.52050000005376,71.2545000001074,71.55250000005371,72.15469999994625
71.65700000005367,71.98420000005375,71.55140000000007,71.61780000005376,71.4050000001074,71.64340000005372,71.40419999994624
71.74450000005368,71.98990000005375,71.66530000000007,71.71510000005377,71.55550000010741,71.73430000005372,71.55489999994624
71.83200000005368,71.99560000005376,71.77920000000007,71.81240000005377,71.70600000010742,71.82520000005373,71.70559999994624
71.91950000005369,72.00130000005376,71.89310000000008,71.90970000005377,71.85650000010743,71.91610000005373,71.85629999994624
72.0070000000537,72.00700000005376,72.00700000000008,72.00700000005378,72.00700000010744,72.00700000005374,72.00699999994625
71.57250000005368,71.98150000005376,71.44050000000007,71.52350000005377,71.25750000010743,71.55550000005373,72.15769999994623
71.66000000005369,71.98720000005376,71.55440000000007,71.62080000005378,71.40800000010744,71.64640000005373,71.40719999994623
